poutcome_n,duration,emp.var.rate,euribor3m,nr.employed,y_n
0.0,0.05787092164801143,1.0,0.9802765812740877,1.0,0.0
0.5,0.022148130507263632,0.0,0.018136476989344813,0.20378071833648193,0.0
0.0,0.007382710169087878,1.0,0.9805032872364543,1.0,0.0
0.0,0.20266730173850916,1.0,0.9823169349353889,1.0,0.0
0.0,0.04048582995951417,1.0,0.9805032872364543,1.0,0.0
0.0,0.024291497975708502,1.0,0.9800498753117208,1.0,0.0
0.0,0.04667778042391045,0.33333333333333337,0.01473588755384267,0.17051039697542336,0.0
0.0,0.05191712312455346,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.2695879971421767,0.9375,0.9569258671503063,0.8597353497164448,1.0
0.0,0.010716837342224339,1.0,0.9591929267739743,1.0,0.0
0.0,0.10050011907597046,1.0,0.9809566991611882,1.0,0.0
0.0,0.0016670635865682305,1.0,0.9825436408977557,1.0,0.0
0.0,0.018337699452250535,1.0,0.9814101110859217,1.0,0.0
0.0,0.025482257680400095,1.0,0.9589662208116074,1.0,0.0
0.0,0.07954274827339843,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.038818766372945936,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.01571802810192903,1.0,0.9816368170482885,1.0,0.0
0.0,0.020242914979757085,1.0,0.9816368170482885,1.0,0.0
0.0,0.028578232912598235,1.0,0.9814101110859217,1.0,0.0
0.0,0.02310073827101691,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.02834008097165992,1.0,0.9811834051235548,1.0,0.0
0.0,0.043343653250773995,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.15694212907835198,0.33333333333333337,0.0040807073226026,0.17051039697542336,1.0
0.0,0.02262443438914027,1.0,0.9805032872364543,1.0,0.0
0.0,0.00881162181471779,1.0,0.9811834051235548,1.0,0.0
0.0,0.06549178375803763,0.9375,0.9589662208116074,0.8597353497164448,0.0
0.0,0.02071921886163372,1.0,0.9825436408977557,1.0,0.0
1.0,0.10383424624910692,0.10416666666666674,0.0532759011562004,0.4257088846880883,1.0
0.0,0.029292688735413193,1.0,0.9809566991611882,1.0,0.0
0.0,0.012860204810669207,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.5,0.02071921886163372,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.5,0.043819957132650626,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
0.0,0.04167658966420576,1.0,0.9800498753117208,1.0,0.0
0.0,0.02619671350321505,1.0,0.9811834051235548,1.0,0.0
0.0,0.34770183376994523,0.10416666666666674,0.14327816821582406,0.4257088846880883,1.0
0.0,0.03548463919980948,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.03167420814479638,0.33333333333333337,0.17887100430741332,0.512287334593573,1.0
0.0,0.2788759228387711,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.5,0.029530840676351512,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.018337699452250535,1.0,0.9809566991611882,1.0,0.0
0.0,0.04000952607763753,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.04262919742795904,1.0,0.9809566991611882,1.0,0.0
0.0,0.02643486544415337,1.0,0.9816368170482885,1.0,0.0
0.0,0.0714455822814956,1.0,0.9818635230106552,1.0,0.0
0.0,0.09478447249345082,0.10416666666666674,0.1437315801405577,0.4257088846880883,0.0
0.0,0.1314598713979519,0.9375,0.9576059850374066,0.8597353497164448,1.0
0.0,0.0050011907597046915,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.016908787806620623,1.0,0.9805032872364543,1.0,0.0
0.5,0.048821147892355324,0.33333333333333337,0.17479029698481074,0.512287334593573,1.0
0.0,0.03167420814479638,1.0,0.9811834051235548,1.0,0.0
0.0,0.08001905215527506,0.0,0.018363182951711632,0.20378071833648193,1.0
0.0,0.007144558228149559,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.09025958561562276,1.0,0.9811834051235548,1.0,0.0
0.0,0.025244105739461776,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.03738985472731603,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.02262443438914027,1.0,0.9820902289730222,1.0,0.0
0.0,0.030483448440104786,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.13574660633484162,1.0,0.9825436408977557,1.0,0.0
0.0,0.026911169326030007,1.0,0.9814101110859217,1.0,0.0
0.0,0.016194331983805668,1.0,0.9814101110859217,1.0,0.0
0.0,0.1390807335079781,1.0,0.9811834051235548,1.0,0.0
0.0,0.08240057156465824,0.9375,0.9576059850374066,0.8597353497164448,0.0
1.0,0.04548702071921886,0.3541666666666667,0.060303785989571534,0.10586011342154933,1.0
0.0,0.007144558228149559,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.016432483924743987,1.0,0.9816368170482885,1.0,0.0
0.0,0.08549654679685639,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.011193141224100976,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.27268397237437486,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.5,0.05025005953798523,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.0,0.02976899261728983,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.10526315789473684,0.4791666666666667,0.08932214917252326,0.0,1.0
0.0,0.023815194093831864,1.0,0.9811834051235548,1.0,0.0
0.0,0.17146939747558942,1.0,0.9823169349353889,1.0,1.0
0.0,0.01571802810192903,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.19647535127411286,1.0,0.9809566991611882,1.0,0.0
0.0,0.0345320314360562,1.0,0.9820902289730222,1.0,0.0
0.0,0.02238628244820195,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.1609907120743034,0.33333333333333337,0.13965087281795513,0.512287334593573,1.0
0.5,0.09502262443438914,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.0957370802572041,1.0,0.9811834051235548,1.0,0.0
0.5,0.04072398190045249,0.0,0.03831330763999094,0.20378071833648193,0.0
0.0,0.029292688735413193,1.0,0.9809566991611882,1.0,0.0
0.0,0.054774946415813285,1.0,0.9802765812740877,1.0,0.0
0.0,0.14717789949988092,1.0,0.9809566991611882,1.0,1.0
0.0,0.06072874493927125,1.0,0.9809566991611882,1.0,0.0
0.0,0.054060490592998334,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.22695879971421767,1.0,0.9589662208116074,1.0,0.0
0.0,0.05596570612050488,1.0,0.9820902289730222,1.0,0.0
0.0,0.20743034055727552,0.6875,0.7803219224665607,0.8778827977315693,1.0
0.0,0.019528459156942127,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.029530840676351512,1.0,0.9820902289730222,1.0,0.0
0.0,0.011431293165039295,1.0,0.9805032872364543,1.0,0.0
0.0,0.05001190759704691,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.029292688735413193,1.0,0.9823169349353889,1.0,0.0
0.0,0.023815194093831864,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
0.0,0.10573946177661347,1.0,0.9802765812740877,1.0,0.0
0.0,0.010002381519409383,0.3541666666666667,0.03695307186579008,0.10586011342154933,0.0
0.0,0.009764229578471064,0.10416666666666674,0.046248016322829294,0.4257088846880883,0.0
0.0,0.04524886877828054,1.0,0.9814101110859217,1.0,0.0
0.0,0.011907597046915932,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.20100023815194093,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.5,0.008335317932841152,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.030245296499166466,1.0,0.9809566991611882,1.0,0.0
0.0,0.08406763515122648,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.02595856156227673,0.10416666666666674,0.06211743368850603,0.4257088846880883,0.0
0.0,0.024767801857585137,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
1.0,0.11955227435103595,0.33333333333333337,0.16572205849013832,0.512287334593573,1.0
0.0,0.30673969992855443,1.0,0.9809566991611882,1.0,0.0
0.0,0.058585377470826386,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.018575851393188854,1.0,0.9594196327363409,1.0,0.0
0.0,0.05310788282924506,1.0,0.9825436408977557,1.0,0.0
1.0,0.10288163848535366,0.10416666666666674,0.05667649059170257,0.4257088846880883,0.0
0.0,0.12836389616575375,1.0,0.9811834051235548,1.0,0.0
0.0,0.0319123600857347,1.0,0.9809566991611882,1.0,0.0
0.5,0.13407954274827338,0.3541666666666667,0.01949671276354567,0.10586011342154933,1.0
0.0,0.032388663967611336,1.0,0.9823169349353889,1.0,0.0
0.0,0.02976899261728983,1.0,0.9814101110859217,1.0,0.0
0.0,0.06215765658490117,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.026911169326030007,1.0,0.9816368170482885,1.0,0.0
0.0,0.08144796380090498,0.33333333333333337,0.0065744729086374964,0.17051039697542336,0.0
0.5,0.05144081924267683,0.33333333333333337,0.1856721831784176,0.512287334593573,0.0
0.0,0.033817575613241245,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
1.0,0.09621338413908073,0.4791666666666667,0.09385626841985947,0.0,1.0
0.0,0.037628006668254346,1.0,0.9814101110859217,1.0,0.0
0.0,0.17408906882591094,1.0,0.9818635230106552,1.0,1.0
0.0,0.010954989283162657,1.0,0.9825436408977557,1.0,0.0
0.0,0.06668254346272921,1.0,0.9814101110859217,1.0,0.0
0.5,0.029054536794474874,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.030959752321981424,1.0,0.9825436408977557,1.0,0.0
0.0,0.029530840676351512,1.0,0.9802765812740877,1.0,0.0
0.0,0.0178613955703739,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.0281019290307216,1.0,0.9814101110859217,1.0,0.0
0.0,0.054536794474874965,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.05001190759704691,1.0,0.9811834051235548,1.0,0.0
0.0,0.002619671350321505,1.0,0.9814101110859217,1.0,0.0
0.0,0.005953798523457966,1.0,0.9823169349353889,1.0,0.0
0.0,0.08192426768278162,0.3541666666666667,0.021537066424846985,0.10586011342154933,0.0
0.0,0.1366992140985949,1.0,0.9809566991611882,1.0,0.0
0.0,0.04572517266015718,0.33333333333333337,0.16572205849013832,0.512287334593573,0.0
0.0,0.15765658490116694,0.33333333333333337,0.16572205849013832,0.512287334593573,1.0
0.0,0.05215527506549178,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.0,0.06072874493927125,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.2643486544415337,1.0,0.9825436408977557,1.0,0.0
1.0,0.05644201000238152,0.3541666666666667,0.06098390387667196,0.10586011342154933,1.0
0.5,0.06072874493927125,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.04620147654203382,1.0,0.9820902289730222,1.0,0.0
0.5,0.027387473207906642,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.08097165991902834,0.10416666666666674,0.05146225345726593,0.4257088846880883,1.0
0.0,0.04786854012860205,1.0,0.9589662208116074,1.0,0.0
0.0,0.02119552274351036,1.0,0.9800498753117208,1.0,0.0
0.0,0.029292688735413193,1.0,0.9814101110859217,1.0,0.0
1.0,0.08120981185996666,0.33333333333333337,0.004307413284969391,0.17051039697542336,1.0
0.0,0.08525839485591807,1.0,0.9818635230106552,1.0,0.0
0.0,0.05072636341986187,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.0,0.03167420814479638,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.10121457489878542,0.4791666666666667,0.05712990251643618,0.0,0.0
0.0,0.05691831388425816,1.0,0.9814101110859217,1.0,0.0
0.0,0.18814003334127172,1.0,0.9809566991611882,1.0,0.0
0.0,0.17789949988092402,1.0,0.9811834051235548,1.0,0.0
1.0,0.05596570612050488,0.33333333333333337,0.004760825209703029,0.17051039697542336,1.0
0.0,0.03524648725887116,1.0,0.9811834051235548,1.0,0.0
0.0,0.02238628244820195,1.0,0.9594196327363409,1.0,0.0
0.0,0.039056918313884255,1.0,0.9589662208116074,1.0,0.0
0.0,0.24982138604429624,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.05144081924267683,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.08883067396999285,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.5,0.11574184329602286,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.029292688735413193,1.0,0.9816368170482885,1.0,0.0
0.0,0.0714455822814956,1.0,0.9816368170482885,1.0,0.0
0.0,0.03548463919980948,1.0,0.9811834051235548,1.0,0.0
0.5,0.08382948321028816,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.023815194093831864,1.0,0.9814101110859217,1.0,0.0
0.0,0.015241724220052393,1.0,0.9816368170482885,1.0,0.0
0.0,0.1633722314836866,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.02595856156227673,0.6875,0.7803219224665607,0.8778827977315693,0.0
0.0,0.012145748987854251,1.0,0.9814101110859217,1.0,0.0
0.5,0.059776137175517975,0.3541666666666667,0.05690319655406939,0.10586011342154933,1.0
0.0,0.05668016194331984,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.1812336270540605,1.0,0.9814101110859217,1.0,1.0
0.5,0.038342462491069304,0.33333333333333337,0.0018136476989344952,0.17051039697542336,0.0
0.5,0.024529649916646818,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.09430816861157418,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.059299833293641344,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.5,0.038580614432007616,0.4791666666666667,0.09340285649512584,0.0,0.0
0.0,0.07120743034055728,1.0,0.9814101110859217,1.0,0.0
0.0,0.3515122648249583,1.0,0.9820902289730222,1.0,0.0
0.5,0.020004763038818766,0.4791666666666667,0.055316254817501714,0.0,0.0
0.0,0.024529649916646818,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.10431055013098356,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.01738509168849726,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.05286973088830674,1.0,0.9589662208116074,1.0,0.0
0.0,0.019528459156942127,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.02286258633007859,1.0,0.9816368170482885,1.0,0.0
0.0,0.04191474160514408,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.01047868540128602,1.0,0.9807299931988211,1.0,0.0
0.0,0.05286973088830674,0.33333333333333337,0.0013602357742008575,0.17051039697542336,1.0
0.0,0.07525601333650869,0.33333333333333337,0.17592382679664476,0.512287334593573,0.0
0.0,0.02976899261728983,1.0,0.9823169349353889,1.0,0.0
0.0,0.1150273874732079,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.0,0.08644915456060967,1.0,0.9811834051235548,1.0,0.0
0.0,0.05739461776613479,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.010240533460347702,1.0,0.9823169349353889,1.0,0.0
0.5,0.08787806620623957,0.3541666666666667,0.02448424393561552,0.10586011342154933,0.0
0.0,0.024767801857585137,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.016908787806620623,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.17385091688497262,1.0,0.9814101110859217,1.0,0.0
0.0,0.1278875922838771,1.0,0.9811834051235548,1.0,0.0
0.0,0.032388663967611336,1.0,0.9814101110859217,1.0,0.0
0.0,0.059776137175517975,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.0,0.04120028578232912,1.0,0.9814101110859217,1.0,0.0
0.0,0.058823529411764705,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.0728744939271255,1.0,0.9820902289730222,1.0,0.0
1.0,0.060014289116456294,0.3541666666666667,0.04806166402176376,0.10586011342154933,1.0
0.0,0.005953798523457966,1.0,0.9594196327363409,1.0,0.0
0.0,0.09383186472969754,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.09025958561562276,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.04524886877828054,0.33333333333333337,0.17479029698481074,0.512287334593573,0.0
0.0,0.013574660633484163,1.0,0.9816368170482885,1.0,0.0
0.0,0.08216241962371994,0.33333333333333337,0.1856721831784176,0.512287334593573,0.0
0.0,0.016194331983805668,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.09645153608001905,0.33333333333333337,0.17705735660847882,0.512287334593573,1.0
0.0,0.07573231721838533,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.04501071683734222,0.0,0.019950124688279308,0.20378071833648193,1.0
0.5,0.0038104310550130982,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.14908311502738747,1.0,0.9823169349353889,1.0,0.0
0.0,0.1393188854489164,0.33333333333333337,0.16096123328043532,0.512287334593573,0.0
0.5,0.04000952607763753,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
0.0,0.47439866634913075,1.0,0.9795964633869871,1.0,0.0
0.0,0.025720409621338414,0.33333333333333337,0.17479029698481074,0.512287334593573,1.0
0.0,0.08025720409621338,0.9375,0.9578326909997734,0.8597353497164448,0.0
0.0,0.08359133126934984,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.07263634198618718,1.0,0.9811834051235548,1.0,0.0
0.0,0.019290307216003808,1.0,0.9816368170482885,1.0,0.0
0.0,0.03738985472731603,0.0,0.02403083201088188,0.20378071833648193,0.0
0.0,0.054536794474874965,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
0.0,0.0716837342224339,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.02976899261728983,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.14432007620862108,1.0,0.9802765812740877,1.0,0.0
0.0,0.015003572279114074,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.5,0.03119790426291974,0.10416666666666674,0.05667649059170257,0.4257088846880883,0.0
0.0,0.05715646582519647,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.044058109073588946,0.10416666666666674,0.10541827250056676,0.4257088846880883,1.0
0.0,0.0057156465825196475,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.0562038580614432,1.0,0.9811834051235548,1.0,0.0
0.0,0.0028578232912598238,1.0,0.9811834051235548,1.0,0.0
0.0,0.004524886877828054,1.0,0.9805032872364543,1.0,0.0
0.0,0.060252441057394614,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.04524886877828054,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.028578232912598235,1.0,0.9802765812740877,1.0,0.0
0.0,0.038580614432007616,0.9375,0.9580593969621403,0.8597353497164448,0.0
0.5,0.02095737080257204,0.33333333333333337,0.1586941736567672,0.512287334593573,0.0
0.0,0.0019052155275065491,0.33333333333333337,0.13829063704375427,0.512287334593573,0.0
0.0,0.302691116932603,1.0,0.9823169349353889,1.0,0.0
0.0,0.044296261014527265,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.05810907358894975,1.0,0.9823169349353889,1.0,0.0
0.5,0.03596094308168611,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.14503453203143604,1.0,0.9814101110859217,1.0,0.0
0.0,0.05286973088830674,1.0,0.9594196327363409,1.0,0.0
0.0,0.016194331983805668,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.043105501309835675,0.0,0.03831330763999094,0.20378071833648193,0.0
0.0,0.01762324362943558,1.0,0.9809566991611882,1.0,0.0
0.0,0.029530840676351512,1.0,0.9802765812740877,1.0,0.0
0.0,0.03977137413669921,0.0,0.02448424393561552,0.20378071833648193,0.0
0.0,0.11097880447725648,0.10416666666666674,0.14237134436635684,0.4257088846880883,1.0
0.0,0.14265301262205288,1.0,0.9809566991611882,1.0,0.0
0.0,0.05310788282924506,1.0,0.9814101110859217,1.0,0.0
0.0,0.09788044772564897,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.24077161228864014,1.0,0.9594196327363409,1.0,0.0
1.0,0.03119790426291974,0.33333333333333337,0.007708002720471563,0.17051039697542336,0.0
0.0,0.038580614432007616,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.053584186711121695,1.0,0.9820902289730222,1.0,0.0
0.0,0.04191474160514408,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.09597523219814241,1.0,0.9591929267739743,1.0,0.0
0.0,0.017146939747558942,0.33333333333333337,0.15710723192019949,0.512287334593573,0.0
0.0,0.011193141224100976,1.0,0.9811834051235548,1.0,0.0
0.0,0.0447725648964039,1.0,0.9800498753117208,1.0,0.0
0.0,0.0023815194093831865,1.0,0.9805032872364543,1.0,0.0
0.0,0.09145034532031436,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.14741605144081923,0.33333333333333337,0.1632282929041034,0.512287334593573,1.0
0.0,0.048344844010478685,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.02762562514884496,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.07239819004524886,0.33333333333333337,0.14282475629109048,0.512287334593573,0.0
0.0,0.053584186711121695,1.0,0.9811834051235548,1.0,0.0
0.0,0.03524648725887116,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.018099547511312215,1.0,0.9814101110859217,1.0,0.0
0.0,0.09264110502500596,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.05953798523457966,0.33333333333333337,0.17592382679664476,0.512287334593573,0.0
1.0,0.02286258633007859,0.0,0.02403083201088188,0.20378071833648193,0.0
0.0,0.038104310550130985,0.9375,0.9589662208116074,0.8597353497164448,0.0
0.0,0.070254822576804,1.0,0.9818635230106552,1.0,0.0
0.0,0.025005953798523457,0.0,0.03264565858082069,0.20378071833648193,0.0
0.0,0.020481066920695404,1.0,0.9825436408977557,1.0,0.0
0.0,0.030959752321981424,0.9375,0.9576059850374066,0.8597353497164448,0.0
0.0,0.0357227911407478,1.0,0.9805032872364543,1.0,0.0
0.0,0.02095737080257204,1.0,0.9811834051235548,1.0,0.0
0.5,0.011193141224100976,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.0,0.032864967849487975,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.5,0.04524886877828054,0.10416666666666674,0.14327816821582406,0.4257088846880883,0.0
0.0,0.1264586806382472,0.33333333333333337,0.1466787576513262,0.512287334593573,1.0
0.5,0.019766611097880447,0.10416666666666674,0.05599637270460214,0.4257088846880883,0.0
0.0,0.0021433674684448677,0.6875,0.7678530945363864,0.8778827977315693,0.0
0.0,0.01047868540128602,1.0,0.9807299931988211,1.0,0.0
0.0,0.024053346034770183,1.0,0.9807299931988211,1.0,0.0
0.0,0.10073827101690878,1.0,0.9594196327363409,1.0,0.0
0.0,0.04262919742795904,1.0,0.9818635230106552,1.0,0.0
0.0,0.024291497975708502,1.0,0.9800498753117208,1.0,0.0
0.0,0.030959752321981424,1.0,0.9809566991611882,1.0,0.0
0.0,0.033341271731364606,1.0,0.9825436408977557,1.0,0.0
0.0,0.044296261014527265,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.05120266730173851,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.04691593236484877,0.33333333333333337,0.23328043527544778,0.512287334593573,1.0
0.0,0.038342462491069304,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
0.0,0.01595618004286735,0.0,0.021990478349580594,0.20378071833648193,0.0
0.0,0.027387473207906642,0.6875,0.7977782815688053,0.8778827977315693,0.0
0.0,0.026911169326030007,0.0,0.0242575379732487,0.20378071833648193,0.0
0.0,0.009526077637532746,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.018337699452250535,1.0,0.9802765812740877,1.0,0.0
0.0,0.02095737080257204,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.034055727554179564,1.0,0.9800498753117208,1.0,0.0
0.0,0.03715170278637771,1.0,0.9800498753117208,1.0,0.0
0.0,0.022148130507263632,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.048582995951417005,0.9375,0.9569258671503063,0.8597353497164448,0.0
0.0,0.003095975232198142,1.0,0.9811834051235548,1.0,0.0
0.5,0.23981900452488686,0.33333333333333337,0.17592382679664476,0.512287334593573,0.0
0.0,0.02286258633007859,1.0,0.9814101110859217,1.0,0.0
0.0,0.00523934270064301,1.0,0.9811834051235548,1.0,0.0
0.0,0.06120504882114789,0.0,0.018363182951711632,0.20378071833648193,0.0
0.0,0.012383900928792569,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
1.0,0.07620862110026197,0.33333333333333337,0.17479029698481074,0.512287334593573,1.0
0.0,0.025005953798523457,1.0,0.9805032872364543,1.0,0.0
0.0,0.013098356751607525,0.6875,0.8063931081387441,0.8778827977315693,0.0
0.0,0.011669445105977613,0.33333333333333337,0.15393334844706413,0.512287334593573,0.0
0.5,0.08811621814717789,0.3541666666666667,0.06121060983903878,0.10586011342154933,0.0
0.0,0.020004763038818766,1.0,0.9814101110859217,1.0,0.0
0.0,0.0076208621100261964,1.0,0.9807299931988211,1.0,0.0
0.0,0.02976899261728983,1.0,0.9805032872364543,1.0,0.0
0.0,0.0057156465825196475,1.0,0.9591929267739743,1.0,0.0
0.0,0.02619671350321505,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.05596570612050488,1.0,0.9589662208116074,1.0,0.0
0.0,0.033579423672302926,1.0,0.9814101110859217,1.0,0.0
0.5,0.350559657061205,0.33333333333333337,0.002493765586034924,0.17051039697542336,1.0
0.0,0.02286258633007859,0.33333333333333337,0.1466787576513262,0.512287334593573,0.0
1.0,0.1428911645629912,0.4791666666666667,0.055769666742235324,0.0,1.0
0.5,0.11216956418194808,0.33333333333333337,0.15075946497392884,0.512287334593573,0.0
0.0,0.15265539414146226,1.0,0.9818635230106552,1.0,1.0
0.0,0.0319123600857347,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.1302691116932603,1.0,0.9823169349353889,1.0,1.0
0.0,0.07477970945463205,0.33333333333333337,0.17479029698481074,0.512287334593573,1.0
1.0,0.04072398190045249,0.33333333333333337,0.010881886193606916,0.17051039697542336,1.0
0.5,0.21028816384853535,0.3541666666666667,0.02380412604851509,0.10586011342154933,0.0
0.0,0.0843057870921648,0.9375,0.9573792790750397,0.8597353497164448,0.0
0.0,0.0638247201714694,0.33333333333333337,0.13965087281795513,0.512287334593573,0.0
0.0,0.05096451536080019,0.33333333333333337,0.14894581727499434,0.512287334593573,0.0
0.0,0.03738985472731603,0.6875,0.7902969848107007,0.8778827977315693,0.0
0.0,0.22005239342700642,1.0,0.9805032872364543,1.0,1.0
0.0,0.0345320314360562,0.9375,0.9571525731126729,0.8597353497164448,0.0
0.0,0.002619671350321505,1.0,0.9805032872364543,1.0,0.0
0.0,0.2007620862110026,1.0,0.9825436408977557,1.0,0.0
0.0,0.026673017385091688,0.6875,0.9712083427794151,0.8778827977315693,1.0
0.0,0.25744224815432243,0.4791666666666667,0.055769666742235324,0.0,1.0
0.0,0.033341271731364606,0.33333333333333337,0.14327816821582406,0.512287334593573,0.0
0.0,0.7580376280066682,1.0,0.9795964633869871,1.0,1.0
0.0,0.06096689688020957,1.0,0.9594196327363409,1.0,0.0
0.0,0.016432483924743987,1.0,0.9818635230106552,1.0,0.0
0.0,0.03977137413669921,1.0,0.9807299931988211,1.0,0.0
